id,name,type,height,latitude,longitude,url
862,A' Chraileag [A' Chralaig],munro,1120,57.184186,-5.154837,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=862
863,Sgurr nan Conbhairean,munro,1109,57.177622,-5.095407,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=863
864,Mullach Fraoch-choire,munro,1100.9,57.205388,-5.155637,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=864
867,Sail Chaorainn,munro,999.2,57.191622,-5.091199,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=867
871,Carn Ghluasaid,munro,956.3,57.165959,-5.068159,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=871
884,Sgurr a' Choire Ghlais,munro,1083.7,57.444288,-4.903757,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=884
885,Sgurr a' Chaorachain,munro,1053,57.452501,-5.189284,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=885
886,Sgurr Fhuar-thuill,munro,1049.2,57.44968,-4.94178,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=886
890,Maoile Lunndaidh,munro,1004.9,57.464477,-5.111002,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=890
892,Sgurr Choinnich,munro,999.3,57.451026,-5.207916,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=892
894,Sgurr na Ruaidhe,munro,993,57.441497,-4.852465,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=894
895,Carn nan Gobhar,munro,992,57.452331,-4.879935,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=895
896,Lurg Mhor,munro,987,57.413091,-5.223666,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=896
898,Bidein a' Choire Sheasgaich,munro,945,57.41971,-5.250472,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=898
899,Moruisg,munro,928,57.499712,-5.17063,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=899
926,Sgurr na Lapaich,munro,1151.9,57.369311,-5.059726,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=926
927,An Riabhachan,munro,1129,57.362429,-5.104728,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=927
931,An Socach,munro,1069,57.350229,-5.158603,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=931
936,Carn nan Gobhar,munro,992.3,57.363304,-5.024544,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=936
953,Liathach - Spidean a' Choire Leith,munro,1054.8,57.564197,-5.463609,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=953
954,Liathach - Mullach an Rathain,munro,1023.8,57.560875,-5.492498,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=954
955,Beinn Eighe - Ruadh-stac Mor,munro,1010,57.593735,-5.429454,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=955
956,Beinn Eighe - Spidean Coire nan Clach,munro,993,57.582098,-5.403706,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=956
957,Beinn Alligin - Sgurr Mor,munro,986,57.590829,-5.572765,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=957
968,Beinn Alligin - Tom na Gruagaich,munro,922,57.580519,-5.581912,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=968
981,Sgorr Ruadh,munro,960.7,57.498622,-5.407747,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=981
982,Maol Chean-dearg,munro,933,57.491697,-5.465549,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=982
983,Beinn Liath Mhor,munro,926,57.512083,-5.400618,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=983
1003,An Teallach - Bidein a' Ghlas Thuill,munro,1062.6,57.807098,-5.251767,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1003
1004,An Teallach - Sgurr Fiona,munro,1058.7,57.800726,-5.259443,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1004
1007,Mullach Coire Mhic Fhearchair,munro,1015.2,57.708995,-5.271357,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1007
1009,Sgurr Ban,munro,989,57.718538,-5.265903,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1009
1010,Slioch,munro,981,57.667148,-5.347061,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1010
1014,A' Mhaighdean,munro,967,57.719653,-5.346721,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1014
1019,Beinn Tarsuinn,munro,933.8,57.702051,-5.291634,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1019
1023,Ruadh Stac Mor,munro,918.7,57.726781,-5.329288,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1023
1040,Sgurr Mor,munro,1108.9,57.700133,-5.016765,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1040
1041,Sgurr nan Clach Geala,munro,1093,57.696278,-5.048237,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1041
1042,Sgurr Breac,munro,999.6,57.691943,-5.09131,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1042
1043,A' Chailleach,munro,998.6,57.693773,-5.128713,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1043
1046,Beinn Liath Mhor Fannaich,munro,954.2,57.706095,-4.989775,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1046
1047,Meall Gorm,munro,949.7,57.680837,-4.983801,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1047
1049,Meall a' Chrasgaidh,munro,934,57.712866,-5.048742,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1049
1050,Fionn Bheinn,munro,933,57.611148,-5.102696,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1050
1051,Sgurr nan Each,munro,923,57.681008,-5.04635,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1051
1052,An Coileachan,munro,924,57.667625,-4.949498,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1052
1062,Beinn Dearg,munro,1084,57.78635,-4.929557,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1062
1063,Cona' Mheall,munro,978,57.791077,-4.903418,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1063
1064,Meall nan Ceapraichean,munro,977,57.798514,-4.934012,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1064
1066,Am Faochagach,munro,953,57.771801,-4.853882,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1066
1068,Eididh nan Clach Geala,munro,927,57.813492,-4.934218,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1068
1069,Seana Bhraigh,munro,926,57.84733,-4.89662,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1069
1088,Ben Wyvis - Glas Leathad Mor,munro,1046,57.678914,-4.57925,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1088
1123,Ben Hope,munro,927,58.413113,-4.60786,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1123
1165,Ben Klibreck - Meall nan Con,munro,962.1,58.235202,-4.41113,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1165
1183,Ben More Assynt,munro,998,58.138164,-4.858208,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1183
1184,Conival,munro,987,58.135689,-4.883497,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1184
1239,Sgurr Alasdair,munro,992,57.206589,-6.224143,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1239
1240,Sgurr Dearg - Inaccessible Pinnacle,munro,985.8,57.213261,-6.234818,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1240
1243,Sgurr a' Ghreadaidh,munro,972.1,57.227313,-6.234425,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1243
1245,Sgurr na Banachdich [Sgurr na Banachdaich],munro,965,57.220972,-6.241638,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1245
1246,Sgurr nan Gillean,munro,966.1,57.248215,-6.193159,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1246
1247,Bruach na Frithe,munro,958.8,57.246761,-6.210795,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1247
1248,Sgurr Mhic Choinnich,munro,948.1,57.208937,-6.224113,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1248
1250,Sgurr Dubh Mor,munro,944.1,57.204869,-6.211385,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1250
1254,Am Basteir,munro,934,57.24794,-6.202966,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1254
1255,Blabheinn [Bla Bheinn],munro,928.8,57.219565,-6.09321,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1255
1258,Sgurr nan Eag,munro,926.3,57.19581,-6.211264,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1258
1259,Sgurr a' Mhadaidh,munro,918,57.230869,-6.231931,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1259
1301,Ben More,munro,966,56.424829,-6.013999,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=1301
2925,Beinn a' Chroin,munro,941.4,56.331991,-4.609644,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=2925
